"FREQ","DATATYPE","PRODUCTCODE","PARTNER","REPORTER","obsTime","obsValue","TARIFFTYPE","OBS_VALUE_MEASURE","TOTALNOOFLINES","NBR_PREF_LINES","NBR_MFN_LINES","NBR_NA_LINES","SUM_OF_RATES","MIN_RATE","MAX_RATE","NOMENCODE"
"A","Reported","020321","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020321","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020321","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020321","376","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020321","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020321","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020321","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020321","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020321","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020321","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020321","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020322","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","152","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020322","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020322","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","376","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020322","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020322","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020322","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020322","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020329","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","152","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020329","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020329","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","376","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020329","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020329","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020329","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020329","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020410","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020410","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020410","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020410","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020410","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020410","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020410","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020421","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020421","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020421","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020421","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020421","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020421","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020421","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020422","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020422","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020422","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020422","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020422","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020422","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020422","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020423","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020423","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020423","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020423","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020423","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020423","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020423","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020430","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020430","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020430","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020430","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020430","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020430","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020430","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020441","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020441","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020441","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020441","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020441","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020441","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020441","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020442","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020442","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020442","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020442","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020442","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020442","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020442","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020443","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020443","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020443","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020443","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020443","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020443","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020443","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020450","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020450","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020450","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020450","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020450","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020450","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020450","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020500","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","170","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020500","218","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","376","076","2015",2.5,"PREF","SimpleAverage","1","1","0","0","2.5","2.5","2.5","H4"
"A","Reported","020500","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020500","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020500","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020500","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020500","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020610","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020610","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020610","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020610","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020610","170","076","2015",1.89999997615814,"PREF","SimpleAverage","1","1","0","0","1.89999997615814","1.89999997615814","1.89999997615814","H4"
"A","Reported","020610","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020610","218","076","2015",1.89999997615814,"PREF","SimpleAverage","1","1","0","0","1.89999997615814","1.89999997615814","1.89999997615814","H4"
"A","Reported","020610","376","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020610","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020610","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020610","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020610","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020610","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020610","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020610","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020621","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","170","076","2015",1.89999997615814,"PREF","SimpleAverage","1","1","0","0","1.89999997615814","1.89999997615814","1.89999997615814","H4"
"A","Reported","020621","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020621","218","076","2015",1.89999997615814,"PREF","SimpleAverage","1","1","0","0","1.89999997615814","1.89999997615814","1.89999997615814","H4"
"A","Reported","020621","376","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020621","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020621","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020621","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020621","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","000","076","2015",10,"MFN","SimpleAverage","1","0","1","0","10","10","10","H4"
"A","Reported","020622","032","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","068","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","152","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","170","076","2015",1.89999997615814,"PREF","SimpleAverage","1","1","0","0","1.89999997615814","1.89999997615814","1.89999997615814","H4"
"A","Reported","020622","192","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020622","218","076","2015",1.89999997615814,"PREF","SimpleAverage","1","1","0","0","1.89999997615814","1.89999997615814","1.89999997615814","H4"
"A","Reported","020622","376","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","484","076","2015",8,"PREF","SimpleAverage","1","1","0","0","8","8","8","H4"
"A","Reported","020622","591","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020622","600","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","604","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","858","076","2015",7.19999980926514,"PREF","SimpleAverage","1","1","0","0","7.19999980926514","7.19999980926514","7.19999980926514","H4"
"A","Reported","020622","862","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020622","N37","076","2015",0,"PREF","SimpleAverage","1","1","0","0","0","0","0","H4"
"A","Reported","020629","000","076","2015",10,"MFN","SimpleAverage","2","0","2","0","20","10","10","H4"
"A","Reported","020629","032","076","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020629","068","076","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020629","152","076","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020629","170","076","2015",1.89999997615814,"PREF","SimpleAverage","2","2","0","0","3.79999995231628","1.89999997615814","1.89999997615814","H4"
"A","Reported","020629","192","076","2015",7.19999980926514,"PREF","SimpleAverage","2","2","0","0","14.3999996185303","7.19999980926514","7.19999980926514","H4"
"A","Reported","020629","218","076","2015",1.89999997615814,"PREF","SimpleAverage","2","2","0","0","3.79999995231628","1.89999997615814","1.89999997615814","H4"
"A","Reported","020629","376","076","2015",0,"PREF","SimpleAverage","2","2","0","0","0","0","0","H4"
"A","Reported","020629","484","076","2015",8,"PREF","SimpleAverage","2","2","0","0","16","8","8","H4"
"A","Reported","020629","591","076","2015",7.19999980926514,"PREF","SimpleAverage","2","2","0","0","14.3999996185303","7.19999980926514","7.19999980926514","H4"
